image,true_label,predicted,ladder_level,ladder_name,font,word_correct,char_correct
level_3_font_variation/000691_Namh3.png,Namh3,Namh3,3,font_variation,DejaVuSerif-Bold.ttf,1,5
level_3_font_variation/000692_1r8qr.png,1r8qr,4r8qr,3,font_variation,verdanai.ttf,0,4
level_3_font_variation/000693_DO4xB.png,DO4xB,DO4xB,3,font_variation,arial.ttf,1,5
level_3_font_variation/000694_5iM8M.png,5iM8M,5iM8M,3,font_variation,DejaVuSerifCondensed.ttf,1,5
level_3_font_variation/000695_qapbC.png,qapbC,qapbc,3,font_variation,DejaVuSerifCondensed-BoldItalic.ttf,0,4
level_3_font_variation/000696_j3OMw.png,j3OMw,36Mw,3,font_variation,ARIALNBI.TTF,0,0
level_3_font_variation/000697_iScWS.png,iScWS,tsews,3,font_variation,verdanab.ttf,0,0
level_3_font_variation/000698_tHsTC.png,tHsTC,tHsTc,3,font_variation,ARIALNBI.TTF,0,4
level_3_font_variation/000699_pH1gx.png,pH1gx,pHigx,3,font_variation,verdanab.ttf,0,4
level_3_font_variation/000700_2iLw3.png,2iLw3,irwr,3,font_variation,VINERITC.TTF,0,0
level_3_font_variation/000701_QUfv5.png,QUfv5,2urv5,3,font_variation,cour.ttf,0,2
level_3_font_variation/000702_VGDyg.png,VGDyg,vGDyg,3,font_variation,DejaVuSerifCondensed.ttf,0,4
level_3_font_variation/000703_PqsAT.png,PqsAT,p4sAT,3,font_variation,BERNHC.TTF,0,3
level_3_font_variation/000704_x3vGG.png,x3vGG,x3vgGg,3,font_variation,arialbi.ttf,0,4
level_3_font_variation/000705_OF7Fr.png,OF7Fr,67rr,3,font_variation,courbd.ttf,0,0
level_3_font_variation/000706_EMENc.png,EMENc,EMENc,3,font_variation,arial.ttf,1,5
level_3_font_variation/000707_D5q7U.png,D5q7U,psq7u,3,font_variation,verdanab.ttf,0,2
level_3_font_variation/000708_vxLov.png,vxLov,vxL6v,3,font_variation,verdanai.ttf,0,4
level_3_font_variation/000709_6XjFj.png,6XjFj,6xjFj,3,font_variation,DejaVuSerifCondensed.ttf,0,4
level_3_font_variation/000710_F67O0.png,F67O0,F67OO,3,font_variation,arialbd.ttf,0,4
level_3_font_variation/000711_41x7B.png,41x7B,urx7B,3,font_variation,OCRAEXT.TTF,0,3
level_3_font_variation/000712_GdJ0Y.png,GdJ0Y,GdJOY,3,font_variation,DejaVuSerifCondensed-BoldItalic.ttf,0,4
level_3_font_variation/000713_fEfx6.png,fEfx6,fBfx6,3,font_variation,cour.ttf,0,4
level_3_font_variation/000714_Jy4cX.png,Jy4cX,r74cx,3,font_variation,VINERITC.TTF,0,2
level_3_font_variation/000715_fcxxY.png,fcxxY,IavvY,3,font_variation,MISTRAL.TTF,0,1
level_3_font_variation/000716_sdcNT.png,sdcNT,sdcMr,3,font_variation,ARIALNBI.TTF,0,3
level_3_font_variation/000717_IJOCH.png,IJOCH,JOccH,3,font_variation,ARIALNB.TTF,0,1
level_3_font_variation/000718_WWAXC.png,WWAXC,wwAxc,3,font_variation,couri.ttf,0,1
level_3_font_variation/000719_slVXz.png,slVXz,s1vxz,3,font_variation,couri.ttf,0,2
level_3_font_variation/000720_mXRWk.png,mXRWk,rYPva,3,font_variation,MISTRAL.TTF,0,0
level_3_font_variation/000721_EC02t.png,EC02t,Ec6zt,3,font_variation,ariblk.ttf,0,2
level_3_font_variation/000722_YKNTv.png,YKNTv,YKvTv,3,font_variation,ARIALNI.TTF,0,4
level_3_font_variation/000723_OyYYL.png,OyYYL,psvvl,3,font_variation,MISTRAL.TTF,0,0
level_3_font_variation/000724_QIl1i.png,QIl1i,Qr1i,3,font_variation,DejaVuSerifCondensed-Bold.ttf,0,1
level_3_font_variation/000725_DnoFT.png,DnoFT,Dn6FT,3,font_variation,DejaVuSerif.ttf,0,4
level_3_font_variation/000726_9uFGp.png,9uFGp,9uFgp,3,font_variation,arialbd.ttf,0,4
level_3_font_variation/000727_P0Q6Y.png,P0Q6Y,P696x,3,font_variation,courbd.ttf,0,2
level_3_font_variation/000728_OVEPB.png,OVEPB,6vEPB,3,font_variation,ariblk.ttf,0,3
level_3_font_variation/000729_gq9Bw.png,gq9Bw,gq9Bw,3,font_variation,ARIALNBI.TTF,1,5
level_3_font_variation/000730_qDTg3.png,qDTg3,qDrys,3,font_variation,courbd.ttf,0,2
level_3_font_variation/000731_ZvAxO.png,ZvAxO,zvAxO,3,font_variation,ariali.ttf,0,4
level_3_font_variation/000732_1lTKG.png,1lTKG,ivTks,3,font_variation,verdanab.ttf,0,1
level_3_font_variation/000733_Jgazc.png,Jgazc,Jsazc,3,font_variation,verdanaz.ttf,0,4
level_3_font_variation/000734_wD51P.png,wD51P,vps1P,3,font_variation,MISTRAL.TTF,0,2
level_3_font_variation/000735_NNBg9.png,NNBg9,vNg9,3,font_variation,ariali.ttf,0,1
level_3_font_variation/000736_hocBe.png,hocBe,hecBe,3,font_variation,arial.ttf,0,4
level_3_font_variation/000737_hsCp9.png,hsCp9,hscp9,3,font_variation,verdana.ttf,0,4
level_3_font_variation/000738_lABAw.png,lABAw,4sAw,3,font_variation,courbi.ttf,0,0
level_3_font_variation/000739_AWjqD.png,AWjqD,Awjqp,3,font_variation,cour.ttf,0,3
level_3_font_variation/000740_VdjDU.png,VdjDU,wajDu,3,font_variation,cour.ttf,0,2
level_3_font_variation/000741_uD9eX.png,uD9eX,uD9ex,3,font_variation,arialbi.ttf,0,4
level_3_font_variation/000742_KZoWS.png,KZoWS,kzews,3,font_variation,verdanaz.ttf,0,0
level_3_font_variation/000743_0d5CL.png,0d5CL,Ou5tI,3,font_variation,BERNHC.TTF,0,1
level_3_font_variation/000744_AVHYv.png,AVHYv,AvHYv,3,font_variation,DejaVuSerifCondensed-Italic.ttf,0,4
level_3_font_variation/000745_IGcXu.png,IGcXu,GcXu,3,font_variation,ariali.ttf,0,0
level_3_font_variation/000746_WpauE.png,WpauE,wpawe,3,font_variation,FORTE.TTF,0,2
level_3_font_variation/000747_oC7Cc.png,oC7Cc,6C7cCc,3,font_variation,DejaVuSerifCondensed-Italic.ttf,0,2
level_3_font_variation/000748_J5R1Z.png,J5R1Z,5R1z,3,font_variation,ARIALNI.TTF,0,0
level_3_font_variation/000749_DyMCx.png,DyMCx,DyMcx,3,font_variation,arialbd.ttf,0,4
level_3_font_variation/000750_Ux50L.png,Ux50L,ux5OL,3,font_variation,arialbi.ttf,0,3
level_3_font_variation/000751_PFbHM.png,PFbHM,Pr64w,3,font_variation,FORTE.TTF,0,1
level_3_font_variation/000752_71xDb.png,71xDb,71xDb,3,font_variation,DejaVuSerifCondensed.ttf,1,5
level_3_font_variation/000753_BjP8U.png,BjP8U,BjP8u,3,font_variation,ARIALNB.TTF,0,4
level_3_font_variation/000754_G33bV.png,G33bV,g33bV,3,font_variation,ariali.ttf,0,4
level_3_font_variation/000755_0JePD.png,0JePD,OvePD,3,font_variation,arialbd.ttf,0,3
level_3_font_variation/000756_DD0F2.png,DD0F2,pmr2,3,font_variation,DejaVuSerif-BoldItalic.ttf,0,0
level_3_font_variation/000757_KvBPP.png,KvBPP,kvsPP,3,font_variation,MISTRAL.TTF,0,3
level_3_font_variation/000758_ySZKR.png,ySZKR,szKR,3,font_variation,ariali.ttf,0,0
level_3_font_variation/000759_ZsUHY.png,ZsUHY,zsUHY,3,font_variation,DejaVuSerifCondensed.ttf,0,4
level_3_font_variation/000760_AOEmx.png,AOEmx,AOEmx,3,font_variation,DejaVuSerif.ttf,1,5
level_3_font_variation/000761_CMpx3.png,CMpx3,cmpv3,3,font_variation,DejaVuSerifCondensed-BoldItalic.ttf,0,2
level_3_font_variation/000762_Whlwj.png,Whlwj,wt4v4,3,font_variation,MISTRAL.TTF,0,0
level_3_font_variation/000763_ZFhKf.png,ZFhKf,zFhkf,3,font_variation,DejaVuSerifCondensed-Bold.ttf,0,3
level_3_font_variation/000764_EJncu.png,EJncu,EJncu,3,font_variation,DejaVuSerifCondensed-Italic.ttf,1,5
level_3_font_variation/000765_BSkdi.png,BSkdi,Bskdi,3,font_variation,DejaVuSerifCondensed-BoldItalic.ttf,0,4
level_3_font_variation/000766_zL2QL.png,zL2QL,zL2aL,3,font_variation,ARIALNBI.TTF,0,4
level_3_font_variation/000767_fCPDG.png,fCPDG,fcPDc,3,font_variation,couri.ttf,0,3
level_3_font_variation/000768_9ESQF.png,9ESQF,9DTgm,3,font_variation,GOUDYSTO.TTF,0,1
level_3_font_variation/000769_Punwp.png,Punwp,Punwp,3,font_variation,DejaVuSerif-Italic.ttf,1,5
level_3_font_variation/000770_GcUYm.png,GcUYm,seuym,3,font_variation,courbi.ttf,0,1
level_3_font_variation/000771_AIy40.png,AIy40,Aryu,3,font_variation,OCRAEXT.TTF,0,2
level_3_font_variation/000772_rZgdY.png,rZgdY,z94y,3,font_variation,FORTE.TTF,0,0
level_3_font_variation/000773_1Ljh6.png,1Ljh6,zj4,3,font_variation,VINERITC.TTF,0,0
level_3_font_variation/000774_W23OL.png,W23OL,w23OL,3,font_variation,ARIALNI.TTF,0,4
level_3_font_variation/000775_uTFc2.png,uTFc2,uTFc2,3,font_variation,ARIALNBI.TTF,1,5
level_3_font_variation/000776_ylt18.png,ylt18,vTt78,3,font_variation,cour.ttf,0,2
level_3_font_variation/000777_NTSkj.png,NTSkj,NTSkj,3,font_variation,DejaVuSerifCondensed.ttf,1,5
level_3_font_variation/000778_yy6d6.png,yy6d6,u4d4,3,font_variation,VINERITC.TTF,0,0
level_3_font_variation/000779_2edCK.png,2edCK,zaxck,3,font_variation,MISTRAL.TTF,0,0
level_3_font_variation/000780_6kksO.png,6kksO,6kksO,3,font_variation,ariali.ttf,1,5
level_3_font_variation/000781_Q1fHU.png,Q1fHU,ef4fv,3,font_variation,VINERITC.TTF,0,0
level_3_font_variation/000782_iHv8M.png,iHv8M,ihvuM,3,font_variation,OCRAEXT.TTF,0,3
level_3_font_variation/000783_UEJkK.png,UEJkK,uEJkk,3,font_variation,arialbd.ttf,0,3
level_3_font_variation/000784_PskKL.png,PskKL,PskkL,3,font_variation,verdanaz.ttf,0,4
level_3_font_variation/000785_STz5K.png,STz5K,srz5k,3,font_variation,DejaVuSerifCondensed-Bold.ttf,0,2
level_3_font_variation/000786_0TbgC.png,0TbgC,Onb1t,3,font_variation,BERNHC.TTF,0,1
level_3_font_variation/000787_G9Hzz.png,G9Hzz,s9rzz,3,font_variation,courbd.ttf,0,3
level_3_font_variation/000788_D4Qu8.png,D4Qu8,p4Qu8,3,font_variation,DejaVuSerifCondensed-BoldItalic.ttf,0,4
level_3_font_variation/000789_5ggmd.png,5ggmd,5ggmd,3,font_variation,DejaVuSerif-Italic.ttf,1,5
level_3_font_variation/000790_Iq7Ta.png,Iq7Ta,ig7mA,3,font_variation,GOUDYSTO.TTF,0,1
level_3_font_variation/000791_iup71.png,iup71,ir97,3,font_variation,VINERITC.TTF,0,2
level_3_font_variation/000792_tXiN6.png,tXiN6,mxuT6,3,font_variation,GOUDYSTO.TTF,0,1
level_3_font_variation/000793_F3iec.png,F3iec,F3fec,3,font_variation,DejaVuSerif-Bold.ttf,0,4
level_3_font_variation/000794_SR0ZW.png,SR0ZW,sROzw,3,font_variation,DejaVuSerifCondensed-BoldItalic.ttf,0,1
level_3_font_variation/000795_4eBVZ.png,4eBVZ,4eBVz,3,font_variation,DejaVuSerifCondensed.ttf,0,4
level_3_font_variation/000796_QgZJk.png,QgZJk,agzuk,3,font_variation,OCRAEXT.TTF,0,2
level_3_font_variation/000797_E4V6c.png,E4V6c,E4v6e,3,font_variation,ariblk.ttf,0,3
level_3_font_variation/000798_Lpe0f.png,Lpe0f,UHUOF,3,font_variation,GOUDYSTO.TTF,0,0
level_3_font_variation/000799_Udwa0.png,Udwa0,udwaO,3,font_variation,DejaVuSerif-BoldItalic.ttf,0,3
level_3_font_variation/000800_mYwDy.png,mYwDy,mYwDv,3,font_variation,DejaVuSerif-Italic.ttf,0,4
level_3_font_variation/000801_JrVwr.png,JrVwr,JB8x3,3,font_variation,GOUDYSTO.TTF,0,1
level_3_font_variation/000802_Newsg.png,Newsg,Newrg,3,font_variation,DejaVuSerifCondensed-Bold.ttf,0,4
level_3_font_variation/000803_Ro3Z7.png,Ro3Z7,R93z7,3,font_variation,couri.ttf,0,3
level_3_font_variation/000804_F465j.png,F465j,F465j,3,font_variation,ARIALN.TTF,1,5
level_3_font_variation/000805_nO0Ih.png,nO0Ih,nO1sh,3,font_variation,ARIALN.TTF,0,3
level_3_font_variation/000806_4i90h.png,4i90h,4T96h,3,font_variation,arialbi.ttf,0,3
level_3_font_variation/000807_M19np.png,M19np,M79np,3,font_variation,ariali.ttf,0,4
level_3_font_variation/000808_R1bbp.png,R1bbp,R1bbp,3,font_variation,verdana.ttf,1,5
level_3_font_variation/000809_6cieG.png,6cieG,6cieg,3,font_variation,ARIALN.TTF,0,4
level_3_font_variation/000810_BeBOJ.png,BeBOJ,BeBOJ,3,font_variation,DejaVuSerif-BoldItalic.ttf,1,5
level_3_font_variation/000811_9brmP.png,9brmP,9brmP,3,font_variation,BERNHC.TTF,1,5
level_3_font_variation/000812_e3cZb.png,e3cZb,e3u7n,3,font_variation,BERNHC.TTF,0,2
level_3_font_variation/000813_v9VDK.png,v9VDK,v9VDK,3,font_variation,BERNHC.TTF,1,5
level_3_font_variation/000814_iQfFy.png,iQfFy,iafFy,3,font_variation,OCRAEXT.TTF,0,4
level_3_font_variation/000815_VC6x3.png,VC6x3,vc6x3,3,font_variation,arialbi.ttf,0,3
level_3_font_variation/000816_KoNDP.png,KoNDP,k6NDP,3,font_variation,DejaVuSerifCondensed-Italic.ttf,0,3
level_3_font_variation/000817_uvVGA.png,uvVGA,uvvwA,3,font_variation,verdanaz.ttf,0,3
level_3_font_variation/000818_XtURc.png,XtURc,xtURc,3,font_variation,ARIALNI.TTF,0,4
level_3_font_variation/000819_pQzUi.png,pQzUi,pazui,3,font_variation,arialbd.ttf,0,3
level_3_font_variation/000820_qb8Ao.png,qb8Ao,qb8Ae,3,font_variation,DejaVuSerif-Italic.ttf,0,4
level_3_font_variation/000821_DJQrl.png,DJQrl,DsarT,3,font_variation,arialbd.ttf,0,2
level_3_font_variation/000822_W86HT.png,W86HT,w86Hr,3,font_variation,DejaVuSerifCondensed-Bold.ttf,0,3
level_3_font_variation/000823_VcDXi.png,VcDXi,vcDxi,3,font_variation,DejaVuSerifCondensed.ttf,0,3
level_3_font_variation/000824_gSCxQ.png,gSCxQ,gscvQ,3,font_variation,DejaVuSerif-BoldItalic.ttf,0,2
level_3_font_variation/000825_Aq8rj.png,Aq8rj,4srj,3,font_variation,VINERITC.TTF,0,0
level_3_font_variation/000826_fhZbh.png,fhZbh,fhZbh,3,font_variation,DejaVuSerif-Italic.ttf,1,5
level_3_font_variation/000827_oYWbD.png,oYWbD,9YwbD,3,font_variation,ARIALNI.TTF,0,3
level_3_font_variation/000828_WnOXd.png,WnOXd,wn6xa,3,font_variation,ariblk.ttf,0,1
level_3_font_variation/000829_1KksD.png,1KksD,TKksD,3,font_variation,arial.ttf,0,4
level_3_font_variation/000830_ipf0q.png,ipf0q,iPreq,3,font_variation,verdanaz.ttf,0,2
level_3_font_variation/000831_50Edb.png,50Edb,5OEdb,3,font_variation,ARIALNI.TTF,0,4
level_3_font_variation/000832_0Y9YS.png,0Y9YS,9r9Ys,3,font_variation,cour.ttf,0,2
level_3_font_variation/000833_qgOeh.png,qgOeh,qgOeh,3,font_variation,DejaVuSerifCondensed-Bold.ttf,1,5
level_3_font_variation/000834_dYcx3.png,dYcx3,wYcx3,3,font_variation,ARIALN.TTF,0,4
level_3_font_variation/000835_JqQiu.png,JqQiu,v9rv,3,font_variation,MISTRAL.TTF,0,0
level_3_font_variation/000836_AYSfI.png,AYSfI,Avsf1,3,font_variation,ariblk.ttf,0,2
level_3_font_variation/000837_dIgr2.png,dIgr2,drsr2,3,font_variation,DejaVuSerifCondensed-BoldItalic.ttf,0,3
level_3_font_variation/000838_0wGdS.png,0wGdS,Owews,3,font_variation,ARIALNBI.TTF,0,1
level_3_font_variation/000839_3FTQG.png,3FTQG,3FTas,3,font_variation,arialbi.ttf,0,3
level_3_font_variation/000840_FEqsX.png,FEqsX,FEqsx,3,font_variation,verdanaz.ttf,0,4
level_3_font_variation/000841_BayKI.png,BayKI,Baykr,3,font_variation,verdanab.ttf,0,3
level_3_font_variation/000842_DLoY4.png,DLoY4,dL6y4,3,font_variation,verdana.ttf,0,2
level_3_font_variation/000843_bDk3x.png,bDk3x,bDk3x,3,font_variation,ariblk.ttf,1,5
level_3_font_variation/000844_DbCKj.png,DbCKj,pscki,3,font_variation,courbi.ttf,0,0
level_3_font_variation/000845_ixdP0.png,ixdP0,xcdPO,3,font_variation,ARIALNI.TTF,0,2
level_3_font_variation/000846_jR7pB.png,jR7pB,jR7pB,3,font_variation,arialbi.ttf,1,5
level_3_font_variation/000847_1DUG4.png,1DUG4,7DUG4,3,font_variation,ariali.ttf,0,4
level_3_font_variation/000848_i2j7R.png,i2j7R,rJL7R,3,font_variation,ariblk.ttf,0,2
level_3_font_variation/000849_A60rT.png,A60rT,A6OrT,3,font_variation,arial.ttf,0,4
level_3_font_variation/000850_yoGf9.png,yoGf9,9eGr9,3,font_variation,ariali.ttf,0,2
level_3_font_variation/000851_ROvLw.png,ROvLw,ROvLw,3,font_variation,ARIALNB.TTF,1,5
level_3_font_variation/000852_n6Wo0.png,n6Wo0,n6WO6O,3,font_variation,DejaVuSerifCondensed-Italic.ttf,0,3
level_3_font_variation/000853_hcaiy.png,hcaiy,hcafy,3,font_variation,arial.ttf,0,4
level_3_font_variation/000854_Y71vn.png,Y71vn,Y71vn,3,font_variation,verdanab.ttf,1,5
level_3_font_variation/000855_JKJme.png,JKJme,JKJme,3,font_variation,DejaVuSerif.ttf,1,5
level_3_font_variation/000856_C215o.png,C215o,c2v5e,3,font_variation,ariali.ttf,0,2
level_3_font_variation/000857_RSDQ6.png,RSDQ6,rsD96,3,font_variation,courbd.ttf,0,2
level_3_font_variation/000858_lbJPO.png,lbJPO,7bJPO,3,font_variation,DejaVuSerif-BoldItalic.ttf,0,4
level_3_font_variation/000859_Xcipn.png,Xcipn,xc7pn,3,font_variation,arialbi.ttf,0,3
level_3_font_variation/000860_mkma0.png,mkma0,nkmae,3,font_variation,verdanaz.ttf,0,3
level_3_font_variation/000861_h8o7b.png,h8o7b,h897b,3,font_variation,arialbd.ttf,0,4
level_3_font_variation/000862_RIv8a.png,RIv8a,Rrv8a,3,font_variation,DejaVuSerifCondensed-Bold.ttf,0,4
level_3_font_variation/000863_zANsR.png,zANsR,zxvsk,3,font_variation,courbi.ttf,0,2
level_3_font_variation/000864_ctY96.png,ctY96,cTYs6,3,font_variation,ARIALNI.TTF,0,3
level_3_font_variation/000865_Qm7sM.png,Qm7sM,qm7sM,3,font_variation,verdanab.ttf,0,4
level_3_font_variation/000866_5RJR4.png,5RJR4,sxOxz,3,font_variation,FORTE.TTF,0,0
level_3_font_variation/000867_zPZ7B.png,zPZ7B,zPz7B,3,font_variation,DejaVuSerif-Bold.ttf,0,4
level_3_font_variation/000868_nDEde.png,nDEde,uPqe,3,font_variation,VINERITC.TTF,0,0
level_3_font_variation/000869_p7CIa.png,p7CIa,p7cIa,3,font_variation,ariblk.ttf,0,4
level_3_font_variation/000870_1CxzY.png,1CxzY,icxzY,3,font_variation,DejaVuSerifCondensed-Bold.ttf,0,3
level_3_font_variation/000871_hjxy5.png,hjxy5,njxv5,3,font_variation,DejaVuSerif-BoldItalic.ttf,0,3
level_3_font_variation/000872_3KwYL.png,3KwYL,3KwYL,3,font_variation,ariali.ttf,1,5
level_3_font_variation/000873_YU2a4.png,YU2a4,Yuza4,3,font_variation,verdanab.ttf,0,3
level_3_font_variation/000874_e06p0.png,e06p0,eO6pO,3,font_variation,DejaVuSerifCondensed-Italic.ttf,0,3
level_3_font_variation/000875_3UZC0.png,3UZC0,rzzb,3,font_variation,VINERITC.TTF,0,0
level_3_font_variation/000876_Ypp3C.png,Ypp3C,Ypp3c,3,font_variation,arialbd.ttf,0,4
level_3_font_variation/000877_fQUO0.png,fQUO0,fquOp,3,font_variation,verdanab.ttf,0,2
level_3_font_variation/000878_1aVuq.png,1aVuq,iavuq,3,font_variation,courbd.ttf,0,3
level_3_font_variation/000879_kFGx4.png,kFGx4,FGx4,3,font_variation,ARIALNI.TTF,0,0
level_3_font_variation/000880_RKlfO.png,RKlfO,Rkf9,3,font_variation,ARIALNB.TTF,0,1
level_3_font_variation/000881_S0hn3.png,S0hn3,sOhn3,3,font_variation,ARIALN.TTF,0,3
level_3_font_variation/000882_10Qrh.png,10Qrh,uOgBH,3,font_variation,GOUDYSTO.TTF,0,0
level_3_font_variation/000883_Kf5gz.png,Kf5gz,Kf5gz,3,font_variation,DejaVuSerifCondensed.ttf,1,5
level_3_font_variation/000884_yz3qE.png,yz3qE,vzsaz,3,font_variation,courbi.ttf,0,1
level_3_font_variation/000885_tv4u7.png,tv4u7,t4u7,3,font_variation,ARIALNB.TTF,0,1
level_3_font_variation/000886_LJGFj.png,LJGFj,LJGFi,3,font_variation,DejaVuSerif-Bold.ttf,0,4
level_3_font_variation/000887_A4MkM.png,A4MkM,A4MkM,3,font_variation,verdana.ttf,1,5
level_3_font_variation/000888_itA39.png,itA39,it4s9,3,font_variation,couri.ttf,0,3
level_3_font_variation/000889_ISmK0.png,ISmK0,rsmKO,3,font_variation,verdanai.ttf,0,2
level_3_font_variation/000890_qGIuv.png,qGIuv,qGLuv,3,font_variation,DejaVuSerif-Italic.ttf,0,4
level_3_font_variation/000891_ermAM.png,ermAM,ermAM,3,font_variation,DejaVuSerif-Bold.ttf,1,5
level_3_font_variation/000892_DT7fQ.png,DT7fQ,DT7rq,3,font_variation,ARIALNI.TTF,0,3
level_3_font_variation/000893_QqeDP.png,QqeDP,QqeDP,3,font_variation,DejaVuSerif.ttf,1,5
level_3_font_variation/000894_7MtOE.png,7MtOE,7mt6u,3,font_variation,couri.ttf,0,2
level_3_font_variation/000895_F9LDm.png,F9LDm,r9LDn,3,font_variation,couri.ttf,0,3
level_3_font_variation/000896_2UVR3.png,2UVR3,uvVR3,3,font_variation,ARIALN.TTF,0,3
level_3_font_variation/000897_KcOr5.png,KcOr5,ke9rs,3,font_variation,courbd.ttf,0,1
level_3_font_variation/000898_BAnOY.png,BAnOY,BAnOY,3,font_variation,ARIALNI.TTF,1,5
level_3_font_variation/000899_upRIf.png,upRIf,u9xr,3,font_variation,VINERITC.TTF,0,1
level_3_font_variation/000900_Rr5kd.png,Rr5kd,Rr5kd,3,font_variation,ARIALN.TTF,1,5
level_3_font_variation/000901_V3p8l.png,V3p8l,V3p81,3,font_variation,DejaVuSerif-Italic.ttf,0,4
level_3_font_variation/000902_b6NaD.png,b6NaD,b6NaD,3,font_variation,DejaVuSerif-BoldItalic.ttf,1,5
level_3_font_variation/000903_OPoFB.png,OPoFB,6P9re,3,font_variation,courbd.ttf,0,1
level_3_font_variation/000904_vutJ7.png,vutJ7,vutJ7,3,font_variation,ariali.ttf,1,5
level_3_font_variation/000905_LnZXK.png,LnZXK,nNzxk,3,font_variation,GOUDYSTO.TTF,0,0
level_3_font_variation/000906_n4q12.png,n4q12,n4v12,3,font_variation,ARIALNI.TTF,0,4
level_3_font_variation/000907_5sZCE.png,5sZCE,5szcE,3,font_variation,ARIALNBI.TTF,0,3
level_3_font_variation/000908_wMpKS.png,wMpKS,wMpks,3,font_variation,OCRAEXT.TTF,0,3
level_3_font_variation/000909_lc17T.png,lc17T,zer7z,3,font_variation,courbi.ttf,0,1
level_3_font_variation/000910_zrsqn.png,zrsqn,zrsqn,3,font_variation,verdana.ttf,1,5
level_3_font_variation/000911_DOjk6.png,DOjk6,DOjk6,3,font_variation,verdanai.ttf,1,5
level_3_font_variation/000912_546C6.png,546C6,546C6,3,font_variation,DejaVuSerif.ttf,1,5
level_3_font_variation/000913_cacLc.png,cacLc,acLc,3,font_variation,verdanai.ttf,0,0
level_3_font_variation/000914_szxJA.png,szxJA,szxJA,3,font_variation,ariali.ttf,1,5
level_3_font_variation/000915_OnolT.png,OnolT,On61T,3,font_variation,BERNHC.TTF,0,3
level_3_font_variation/000916_hDuFn.png,hDuFn,hDuFn,3,font_variation,cour.ttf,1,5
level_3_font_variation/000917_uYAac.png,uYAac,uYAac,3,font_variation,OCRAEXT.TTF,1,5
level_3_font_variation/000918_faKkl.png,faKkl,raKka,3,font_variation,verdanai.ttf,0,3
level_3_font_variation/000919_PioFz.png,PioFz,P49Fz,3,font_variation,couri.ttf,0,3
level_3_font_variation/000920_cIeoY.png,cIeoY,creer,3,font_variation,DejaVuSerif-BoldItalic.ttf,0,2
level_3_font_variation/000921_MjkMO.png,MjkMO,mjkm6,3,font_variation,courbd.ttf,0,2
level_3_font_variation/000922_RPQLZ.png,RPQLZ,rPQrz,3,font_variation,cour.ttf,0,2
level_3_font_variation/000923_DRNbd.png,DRNbd,Pxysd,3,font_variation,VINERITC.TTF,0,1
level_3_font_variation/000924_SJoB7.png,SJoB7,SJ6B7,3,font_variation,DejaVuSerifCondensed.ttf,0,4
level_3_font_variation/000925_uvLlv.png,uvLlv,uvLhv,3,font_variation,OCRAEXT.TTF,0,4
level_3_font_variation/000926_V0kFp.png,V0kFp,VOkFp,3,font_variation,DejaVuSerifCondensed-Italic.ttf,0,4
level_3_font_variation/000927_mXRRp.png,mXRRp,mxRRp,3,font_variation,ariblk.ttf,0,4
level_3_font_variation/000928_fIdy3.png,fIdy3,frdy3,3,font_variation,DejaVuSerif-Italic.ttf,0,4
level_3_font_variation/000929_M5q4b.png,M5q4b,qs4td,3,font_variation,MISTRAL.TTF,0,0
level_3_font_variation/000930_rd2JI.png,rd2JI,dc2Jv,3,font_variation,ARIALNI.TTF,0,2
level_3_font_variation/000931_ALeZi.png,ALeZi,ALeZi,3,font_variation,DejaVuSerifCondensed-Italic.ttf,1,5
level_3_font_variation/000932_k7Zbe.png,k7Zbe,x7zse,3,font_variation,courbi.ttf,0,2
level_3_font_variation/000933_xjne7.png,xjne7,xjne7,3,font_variation,ARIALNBI.TTF,1,5
level_3_font_variation/000934_kFclp.png,kFclp,kFcVp,3,font_variation,ariali.ttf,0,4
level_3_font_variation/000935_QXDFO.png,QXDFO,9xDF9,3,font_variation,cour.ttf,0,2
level_3_font_variation/000936_0Wl8s.png,0Wl8s,pwL8s,3,font_variation,verdanab.ttf,0,2
level_3_font_variation/000937_sUFtB.png,sUFtB,suFtB,3,font_variation,DejaVuSerifCondensed-BoldItalic.ttf,0,4
level_3_font_variation/000938_I9l5c.png,I9l5c,r9rsc,3,font_variation,verdanab.ttf,0,2
level_3_font_variation/000939_OTKPh.png,OTKPh,OTkPh,3,font_variation,ARIALNB.TTF,0,4
level_3_font_variation/000940_SeIoi.png,SeIoi,SeT6i,3,font_variation,DejaVuSerifCondensed.ttf,0,3
level_3_font_variation/000941_ohgBD.png,ohgBD,ehgBD,3,font_variation,DejaVuSerifCondensed-Bold.ttf,0,4
level_3_font_variation/000942_zCGhh.png,zCGhh,zcGhh,3,font_variation,OCRAEXT.TTF,0,4
level_3_font_variation/000943_mGz3q.png,mGz3q,xGvs1,3,font_variation,MISTRAL.TTF,0,1
level_3_font_variation/000944_RZ78v.png,RZ78v,R7Y8v,3,font_variation,ARIALNBI.TTF,0,3
level_3_font_variation/000945_bCuYu.png,bCuYu,bCuYu,3,font_variation,arial.ttf,1,5
level_3_font_variation/000946_YFGqB.png,YFGqB,rFGqB,3,font_variation,DejaVuSerif-Bold.ttf,0,4
level_3_font_variation/000947_1cv7G.png,1cv7G,c7g,3,font_variation,ARIALNI.TTF,0,0
